;mode: matches	thresholds:	cor=-1.000000	ncor=-1.000000	w=0	ncor1=-1.000000	ncor2=-1.000000
#id1	id2	name1	name2	cor	Ncor	Ncor1	Ncor2	w1	w2	w	W	Wr	wr1	wr2	strand	offset	uncounted
Unkown_motifs_m20	Unkown_motifs_m12	Unkown_motifs_m20	Unkown_motifs_m12	0.375095	0.230827	0.272796	0.300076	11	10	8	13	0.615385	0.727273	0.800000	R	3	39
Unkown_motifs_m20	Unkown_motifs_m13	Unkown_motifs_m20	Unkown_motifs_m13	0.345125	0.253092	0.345125	0.253092	11	15	11	15	0.733333	1.000000	0.733333	D	-3	49
Unkown_motifs_m20	Unkown_motifs_m14	Unkown_motifs_m20	Unkown_motifs_m14	0.397913	0.244870	0.289391	0.318330	11	10	8	13	0.615385	0.727273	0.800000	R	3	39
Unkown_motifs_m20	Unkown_motifs_m15	Unkown_motifs_m20	Unkown_motifs_m15	0.361299	0.222338	0.262763	0.289040	11	10	8	13	0.615385	0.727273	0.800000	R	3	39
Unkown_motifs_m20	Unkown_motifs_m16	Unkown_motifs_m20	Unkown_motifs_m16	0.236968	0.164055	0.193883	0.193883	11	11	9	13	0.692308	0.818182	0.818182	R	2	41
Unkown_motifs_m20	Unkown_motifs_m17	Unkown_motifs_m20	Unkown_motifs_m17	0.820522	0.671336	0.671336	0.820522	11	9	9	11	0.818182	0.818182	1.000000	R	0	37
Unkown_motifs_m20	Unkown_motifs_m18	Unkown_motifs_m20	Unkown_motifs_m18	0.887812	0.645681	0.645681	0.887812	11	8	8	11	0.727273	0.727273	1.000000	R	2	35
Unkown_motifs_m20	Unkown_motifs_m19	Unkown_motifs_m20	Unkown_motifs_m19	0.431597	0.230185	0.313889	0.287731	11	12	8	15	0.533333	0.727273	0.666667	R	3	43
Unkown_motifs_m20	Unkown_motifs_m20	Unkown_motifs_m20	Unkown_motifs_m20	1.000000	1.000000	1.000000	1.000000	11	11	11	11	1.000000	1.000000	1.000000	D	0	41
Unkown_motifs_m20	Unkown_motifs_m21	Unkown_motifs_m20	Unkown_motifs_m21	0.273746	0.107118	0.223974	0.117320	11	21	9	23	0.391304	0.818182	0.428571	D	2	61
Unkown_motifs_m20	Unkown_motifs_m22	Unkown_motifs_m20	Unkown_motifs_m22	0.243227	0.095176	0.199004	0.104240	11	21	9	23	0.391304	0.818182	0.428571	D	2	61
Unkown_motifs_m20	Unkown_motifs_m23	Unkown_motifs_m20	Unkown_motifs_m23	0.253329	0.142497	0.207269	0.162854	11	14	9	16	0.562500	0.818182	0.642857	D	2	47
Unkown_motifs_m20	Unkown_motifs_m24	Unkown_motifs_m20	Unkown_motifs_m24	0.373674	0.112102	0.203822	0.149470	11	15	6	20	0.300000	0.545455	0.400000	D	5	49
Unkown_motifs_m20	Unkown_motifs_m25	Unkown_motifs_m20	Unkown_motifs_m25	0.369460	0.105560	0.201524	0.138548	11	16	6	21	0.285714	0.545455	0.375000	D	5	51
Unkown_motifs_m20	Unkown_motifs_m26	Unkown_motifs_m20	Unkown_motifs_m26	0.289542	0.128685	0.210576	0.154422	11	15	8	18	0.444444	0.727273	0.533333	D	3	49
Unkown_motifs_m20	Unkown_motifs_m27	Unkown_motifs_m20	Unkown_motifs_m27	0.293414	0.130406	0.213392	0.156488	11	15	8	18	0.444444	0.727273	0.533333	D	3	49
Unkown_motifs_m20	Unkown_motifs_m28	Unkown_motifs_m20	Unkown_motifs_m28	0.284640	0.119849	0.207011	0.142320	11	16	8	19	0.421053	0.727273	0.500000	D	3	51
Unkown_motifs_m20	Unkown_motifs_m29	Unkown_motifs_m20	Unkown_motifs_m29	0.255433	0.140488	0.255433	0.140488	11	20	11	20	0.550000	1.000000	0.550000	D	-1	59
Unkown_motifs_m20	Unkown_motifs_m30	Unkown_motifs_m20	Unkown_motifs_m30	0.211036	0.165814	0.211036	0.165814	11	14	11	14	0.785714	1.000000	0.785714	D	-1	47
Unkown_motifs_m20	Unkown_motifs_m31	Unkown_motifs_m20	Unkown_motifs_m31	0.259456	0.129728	0.259456	0.129728	11	22	11	22	0.500000	1.000000	0.500000	D	-2	63
Unkown_motifs_m20	Unkown_motifs_m32	Unkown_motifs_m20	Unkown_motifs_m32	0.256538	0.100384	0.209895	0.109945	11	21	9	23	0.391304	0.818182	0.428571	R	2	61
Unkown_motifs_m20	Unkown_motifs_m33	Unkown_motifs_m20	Unkown_motifs_m33	0.267580	0.098582	0.170278	0.124870	11	15	7	19	0.368421	0.636364	0.466667	D	4	49
Unkown_motifs_m21	Unkown_motifs_m1	Unkown_motifs_m21	Unkown_motifs_m1	0.302795	0.144188	0.144188	0.302795	21	10	10	21	0.476190	0.476190	1.000000	D	8	59
Unkown_motifs_m21	Unkown_motifs_m2	Unkown_motifs_m21	Unkown_motifs_m2	0.352902	0.073521	0.084024	0.220564	21	8	5	24	0.208333	0.238095	0.625000	D	-3	55
Unkown_motifs_m21	Unkown_motifs_m3	Unkown_motifs_m21	Unkown_motifs_m3	0.378255	0.078803	0.090061	0.236410	21	8	5	24	0.208333	0.238095	0.625000	D	-3	55
Unkown_motifs_m21	Unkown_motifs_m4	Unkown_motifs_m21	Unkown_motifs_m4	0.294220	0.191882	0.210157	0.259606	21	17	15	23	0.652174	0.714286	0.882353	D	-2	73
Unkown_motifs_m21	Unkown_motifs_m5	Unkown_motifs_m21	Unkown_motifs_m5	0.332598	0.190056	0.190056	0.332598	21	12	12	21	0.571429	0.571429	1.000000	D	5	63
Unkown_motifs_m21	Unkown_motifs_m6	Unkown_motifs_m21	Unkown_motifs_m6	0.364688	0.149191	0.156295	0.328219	21	10	9	22	0.409091	0.428571	0.900000	D	-1	59
Unkown_motifs_m21	Unkown_motifs_m7	Unkown_motifs_m21	Unkown_motifs_m7	0.269409	0.102632	0.102632	0.269409	21	8	8	21	0.380952	0.380952	1.000000	R	0	55
Unkown_motifs_m21	Unkown_motifs_m8	Unkown_motifs_m21	Unkown_motifs_m8	0.369392	0.123131	0.123131	0.369392	21	7	7	21	0.333333	0.333333	1.000000	R	2	53
Unkown_motifs_m21	Unkown_motifs_m9	Unkown_motifs_m21	Unkown_motifs_m9	0.262798	0.100114	0.100114	0.262798	21	8	8	21	0.380952	0.380952	1.000000	R	0	55
Unkown_motifs_m21	Unkown_motifs_m10	Unkown_motifs_m21	Unkown_motifs_m10	0.308561	0.126229	0.132240	0.277705	21	10	9	22	0.409091	0.428571	0.900000	D	-1	59
Unkown_motifs_m21	Unkown_motifs_m11	Unkown_motifs_m21	Unkown_motifs_m11	0.296285	0.155197	0.155197	0.296285	21	11	11	21	0.523810	0.523810	1.000000	D	5	61
Unkown_motifs_m21	Unkown_motifs_m12	Unkown_motifs_m21	Unkown_motifs_m12	0.293809	0.139909	0.139909	0.293809	21	10	10	21	0.476190	0.476190	1.000000	D	9	59
Unkown_motifs_m21	Unkown_motifs_m13	Unkown_motifs_m21	Unkown_motifs_m13	0.260702	0.186216	0.186216	0.260702	21	15	15	21	0.714286	0.714286	1.000000	D	5	69
Unkown_motifs_m21	Unkown_motifs_m14	Unkown_motifs_m21	Unkown_motifs_m14	0.441471	0.128762	0.147157	0.309030	21	10	7	24	0.291667	0.333333	0.700000	R	-3	59
Unkown_motifs_m21	Unkown_motifs_m15	Unkown_motifs_m21	Unkown_motifs_m15	0.425291	0.124043	0.141764	0.297704	21	10	7	24	0.291667	0.333333	0.700000	R	14	59
Unkown_motifs_m21	Unkown_motifs_m16	Unkown_motifs_m21	Unkown_motifs_m16	0.315932	0.165488	0.165488	0.315932	21	11	11	21	0.523810	0.523810	1.000000	R	3	61
Unkown_motifs_m21	Unkown_motifs_m17	Unkown_motifs_m21	Unkown_motifs_m17	0.344010	0.104699	0.114670	0.267563	21	9	7	23	0.304348	0.333333	0.777778	R	-2	57
Unkown_motifs_m21	Unkown_motifs_m18	Unkown_motifs_m21	Unkown_motifs_m18	0.255814	0.097453	0.097453	0.255814	21	8	8	21	0.380952	0.380952	1.000000	D	0	55
Unkown_motifs_m21	Unkown_motifs_m19	Unkown_motifs_m21	Unkown_motifs_m19	0.317427	0.181387	0.181387	0.317427	21	12	12	21	0.571429	0.571429	1.000000	D	5	63
Unkown_motifs_m21	Unkown_motifs_m20	Unkown_motifs_m21	Unkown_motifs_m20	0.273746	0.107118	0.117320	0.223974	21	11	9	23	0.391304	0.428571	0.818182	D	-2	61
Unkown_motifs_m21	Unkown_motifs_m21	Unkown_motifs_m21	Unkown_motifs_m21	1.000000	1.000000	1.000000	1.000000	21	21	21	21	1.000000	1.000000	1.000000	D	0	81
Unkown_motifs_m21	Unkown_motifs_m22	Unkown_motifs_m21	Unkown_motifs_m22	0.953246	0.953246	0.953246	0.953246	21	21	21	21	1.000000	1.000000	1.000000	D	0	81
Unkown_motifs_m21	Unkown_motifs_m23	Unkown_motifs_m21	Unkown_motifs_m23	0.983813	0.655875	0.655875	0.983813	21	14	14	21	0.666667	0.666667	1.000000	D	0	67
Unkown_motifs_m21	Unkown_motifs_m24	Unkown_motifs_m21	Unkown_motifs_m24	0.997040	0.712171	0.712171	0.997040	21	15	15	21	0.714286	0.714286	1.000000	D	3	69
Unkown_motifs_m21	Unkown_motifs_m25	Unkown_motifs_m21	Unkown_motifs_m25	0.998407	0.760691	0.760691	0.998407	21	16	16	21	0.761905	0.761905	1.000000	D	3	71
Unkown_motifs_m21	Unkown_motifs_m26	Unkown_motifs_m21	Unkown_motifs_m26	0.993383	0.709560	0.709560	0.993383	21	15	15	21	0.714286	0.714286	1.000000	D	1	69
Unkown_motifs_m21	Unkown_motifs_m27	Unkown_motifs_m21	Unkown_motifs_m27	0.985740	0.704100	0.704100	0.985740	21	15	15	21	0.714286	0.714286	1.000000	D	1	69
Unkown_motifs_m21	Unkown_motifs_m28	Unkown_motifs_m21	Unkown_motifs_m28	0.986854	0.751889	0.751889	0.986854	21	16	16	21	0.761905	0.761905	1.000000	D	1	71
Unkown_motifs_m21	Unkown_motifs_m29	Unkown_motifs_m21	Unkown_motifs_m29	0.330639	0.190753	0.236171	0.247979	21	20	15	26	0.576923	0.714286	0.750000	D	6	79
Unkown_motifs_m21	Unkown_motifs_m30	Unkown_motifs_m21	Unkown_motifs_m30	0.276153	0.184102	0.184102	0.276153	21	14	14	21	0.666667	0.666667	1.000000	D	7	67
Unkown_motifs_m21	Unkown_motifs_m31	Unkown_motifs_m21	Unkown_motifs_m31	0.336435	0.199369	0.256332	0.244680	21	22	16	27	0.592593	0.761905	0.727273	D	5	83
Unkown_motifs_m21	Unkown_motifs_m32	Unkown_motifs_m21	Unkown_motifs_m32	0.994386	0.994386	0.994386	0.994386	21	21	21	21	1.000000	1.000000	1.000000	R	0	81
Unkown_motifs_m21	Unkown_motifs_m33	Unkown_motifs_m21	Unkown_motifs_m33	0.994542	0.710387	0.710387	0.994542	21	15	15	21	0.714286	0.714286	1.000000	D	2	69
Unkown_motifs_m22	Unkown_motifs_m1	Unkown_motifs_m22	Unkown_motifs_m1	0.350609	0.166957	0.166957	0.350609	21	10	10	21	0.476190	0.476190	1.000000	D	8	59
Unkown_motifs_m22	Unkown_motifs_m2	Unkown_motifs_m22	Unkown_motifs_m2	0.491440	0.078630	0.093608	0.245720	21	8	4	25	0.160000	0.190476	0.500000	R	-4	55
Unkown_motifs_m22	Unkown_motifs_m3	Unkown_motifs_m22	Unkown_motifs_m3	0.456870	0.073099	0.087023	0.228435	21	8	4	25	0.160000	0.190476	0.500000	R	-4	55
Unkown_motifs_m22	Unkown_motifs_m4	Unkown_motifs_m22	Unkown_motifs_m4	0.332750	0.217011	0.237678	0.293603	21	17	15	23	0.652174	0.714286	0.882353	D	6	73
Unkown_motifs_m22	Unkown_motifs_m5	Unkown_motifs_m22	Unkown_motifs_m5	0.317571	0.181469	0.181469	0.317571	21	12	12	21	0.571429	0.571429	1.000000	D	6	63
Unkown_motifs_m22	Unkown_motifs_m6	Unkown_motifs_m22	Unkown_motifs_m6	0.324376	0.132699	0.139018	0.291939	21	10	9	22	0.409091	0.428571	0.900000	D	-1	59
Unkown_motifs_m22	Unkown_motifs_m7	Unkown_motifs_m22	Unkown_motifs_m7	0.228439	0.087024	0.087024	0.228439	21	8	8	21	0.380952	0.380952	1.000000	R	0	55
Unkown_motifs_m22	Unkown_motifs_m8	Unkown_motifs_m22	Unkown_motifs_m8	0.350007	0.116669	0.116669	0.350007	21	7	7	21	0.333333	0.333333	1.000000	R	2	53
Unkown_motifs_m22	Unkown_motifs_m9	Unkown_motifs_m22	Unkown_motifs_m9	0.221479	0.084373	0.084373	0.221479	21	8	8	21	0.380952	0.380952	1.000000	R	0	55
Unkown_motifs_m22	Unkown_motifs_m10	Unkown_motifs_m22	Unkown_motifs_m10	0.268310	0.109763	0.114990	0.241479	21	10	9	22	0.409091	0.428571	0.900000	D	-1	59
Unkown_motifs_m22	Unkown_motifs_m11	Unkown_motifs_m22	Unkown_motifs_m11	0.318397	0.166779	0.166779	0.318397	21	11	11	21	0.523810	0.523810	1.000000	D	7	61
Unkown_motifs_m22	Unkown_motifs_m12	Unkown_motifs_m22	Unkown_motifs_m12	0.350398	0.166856	0.166856	0.350398	21	10	10	21	0.476190	0.476190	1.000000	D	9	59
Unkown_motifs_m22	Unkown_motifs_m13	Unkown_motifs_m22	Unkown_motifs_m13	0.251396	0.179568	0.179568	0.251396	21	15	15	21	0.714286	0.714286	1.000000	D	5	69
Unkown_motifs_m22	Unkown_motifs_m14	Unkown_motifs_m22	Unkown_motifs_m14	0.328064	0.156221	0.156221	0.328064	21	10	10	21	0.476190	0.476190	1.000000	D	9	59
Unkown_motifs_m22	Unkown_motifs_m15	Unkown_motifs_m22	Unkown_motifs_m15	0.319988	0.152375	0.152375	0.319988	21	10	10	21	0.476190	0.476190	1.000000	D	9	59
Unkown_motifs_m22	Unkown_motifs_m16	Unkown_motifs_m22	Unkown_motifs_m16	0.323495	0.169450	0.169450	0.323495	21	11	11	21	0.523810	0.523810	1.000000	R	3	61
Unkown_motifs_m22	Unkown_motifs_m17	Unkown_motifs_m22	Unkown_motifs_m17	0.317661	0.096679	0.105887	0.247070	21	9	7	23	0.304348	0.333333	0.777778	R	-2	57
Unkown_motifs_m22	Unkown_motifs_m18	Unkown_motifs_m22	Unkown_motifs_m18	0.235658	0.089774	0.089774	0.235658	21	8	8	21	0.380952	0.380952	1.000000	D	0	55
Unkown_motifs_m22	Unkown_motifs_m19	Unkown_motifs_m22	Unkown_motifs_m19	0.325803	0.186173	0.186173	0.325803	21	12	12	21	0.571429	0.571429	1.000000	D	6	63
Unkown_motifs_m22	Unkown_motifs_m20	Unkown_motifs_m22	Unkown_motifs_m20	0.243227	0.095176	0.104240	0.199004	21	11	9	23	0.391304	0.428571	0.818182	D	-2	61
Unkown_motifs_m22	Unkown_motifs_m21	Unkown_motifs_m22	Unkown_motifs_m21	0.953246	0.953246	0.953246	0.953246	21	21	21	21	1.000000	1.000000	1.000000	D	0	81
Unkown_motifs_m22	Unkown_motifs_m22	Unkown_motifs_m22	Unkown_motifs_m22	1.000000	1.000000	1.000000	1.000000	21	21	21	21	1.000000	1.000000	1.000000	D	0	81
Unkown_motifs_m22	Unkown_motifs_m23	Unkown_motifs_m22	Unkown_motifs_m23	0.977770	0.651846	0.651846	0.977770	21	14	14	21	0.666667	0.666667	1.000000	D	0	67
Unkown_motifs_m22	Unkown_motifs_m24	Unkown_motifs_m22	Unkown_motifs_m24	0.965773	0.689838	0.689838	0.965773	21	15	15	21	0.714286	0.714286	1.000000	D	3	69
Unkown_motifs_m22	Unkown_motifs_m25	Unkown_motifs_m22	Unkown_motifs_m25	0.955148	0.727732	0.727732	0.955148	21	16	16	21	0.761905	0.761905	1.000000	D	3	71
Unkown_motifs_m22	Unkown_motifs_m26	Unkown_motifs_m22	Unkown_motifs_m26	0.980469	0.700335	0.700335	0.980469	21	15	15	21	0.714286	0.714286	1.000000	D	1	69
Unkown_motifs_m22	Unkown_motifs_m27	Unkown_motifs_m22	Unkown_motifs_m27	0.978937	0.699241	0.699241	0.978937	21	15	15	21	0.714286	0.714286	1.000000	D	1	69
Unkown_motifs_m22	Unkown_motifs_m28	Unkown_motifs_m22	Unkown_motifs_m28	0.978480	0.745508	0.745508	0.978480	21	16	16	21	0.761905	0.761905	1.000000	D	1	71
Unkown_motifs_m22	Unkown_motifs_m29	Unkown_motifs_m22	Unkown_motifs_m29	0.226104	0.215337	0.215337	0.226104	21	20	20	21	0.952381	0.952381	1.000000	D	0	79
Unkown_motifs_m22	Unkown_motifs_m30	Unkown_motifs_m22	Unkown_motifs_m30	0.355940	0.237293	0.237293	0.355940	21	14	14	21	0.666667	0.666667	1.000000	D	7	67
Unkown_motifs_m22	Unkown_motifs_m31	Unkown_motifs_m22	Unkown_motifs_m31	0.232134	0.221583	0.232134	0.221583	21	22	21	22	0.954545	1.000000	0.954545	D	-1	83
Unkown_motifs_m22	Unkown_motifs_m32	Unkown_motifs_m22	Unkown_motifs_m32	0.970720	0.970720	0.970720	0.970720	21	21	21	21	1.000000	1.000000	1.000000	R	0	81
Unkown_motifs_m22	Unkown_motifs_m33	Unkown_motifs_m22	Unkown_motifs_m33	0.981727	0.701233	0.701233	0.981727	21	15	15	21	0.714286	0.714286	1.000000	D	2	69
Unkown_motifs_m23	Unkown_motifs_m1	Unkown_motifs_m23	Unkown_motifs_m1	0.587434	0.195811	0.251757	0.352460	14	10	6	18	0.333333	0.428571	0.600000	D	8	45
Unkown_motifs_m23	Unkown_motifs_m2	Unkown_motifs_m23	Unkown_motifs_m2	0.473702	0.105267	0.135343	0.236851	14	8	4	18	0.222222	0.285714	0.500000	R	-4	41
Unkown_motifs_m23	Unkown_motifs_m3	Unkown_motifs_m23	Unkown_motifs_m3	0.374611	0.110180	0.133790	0.234132	14	8	5	17	0.294118	0.357143	0.625000	D	-3	41
Unkown_motifs_m23	Unkown_motifs_m4	Unkown_motifs_m23	Unkown_motifs_m4	0.292203	0.240637	0.292203	0.240637	14	17	14	17	0.823529	1.000000	0.823529	D	-2	59
Unkown_motifs_m23	Unkown_motifs_m5	Unkown_motifs_m23	Unkown_motifs_m5	0.586593	0.260708	0.335196	0.391062	14	12	8	18	0.444444	0.571429	0.666667	D	6	49
Unkown_motifs_m23	Unkown_motifs_m6	Unkown_motifs_m23	Unkown_motifs_m6	0.352515	0.211509	0.226617	0.317264	14	10	9	15	0.600000	0.642857	0.900000	D	-1	45
Unkown_motifs_m23	Unkown_motifs_m7	Unkown_motifs_m23	Unkown_motifs_m7	0.237595	0.135768	0.135768	0.237595	14	8	8	14	0.571429	0.571429	1.000000	R	0	41
Unkown_motifs_m23	Unkown_motifs_m8	Unkown_motifs_m23	Unkown_motifs_m8	0.352928	0.176464	0.176464	0.352928	14	7	7	14	0.500000	0.500000	1.000000	R	2	39
Unkown_motifs_m23	Unkown_motifs_m9	Unkown_motifs_m23	Unkown_motifs_m9	0.233045	0.133169	0.133169	0.233045	14	8	8	14	0.571429	0.571429	1.000000	D	0	41
Unkown_motifs_m23	Unkown_motifs_m10	Unkown_motifs_m23	Unkown_motifs_m10	0.279509	0.167705	0.179684	0.251558	14	10	9	15	0.600000	0.642857	0.900000	D	-1	45
Unkown_motifs_m23	Unkown_motifs_m11	Unkown_motifs_m23	Unkown_motifs_m11	0.338040	0.190147	0.217311	0.276578	14	11	9	16	0.562500	0.642857	0.818182	D	5	47
Unkown_motifs_m23	Unkown_motifs_m12	Unkown_motifs_m23	Unkown_motifs_m12	0.531391	0.177130	0.227739	0.318835	14	10	6	18	0.333333	0.428571	0.600000	D	8	45
Unkown_motifs_m23	Unkown_motifs_m13	Unkown_motifs_m23	Unkown_motifs_m13	0.281943	0.263147	0.281943	0.263147	14	15	14	15	0.933333	1.000000	0.933333	D	-1	55
Unkown_motifs_m23	Unkown_motifs_m14	Unkown_motifs_m23	Unkown_motifs_m14	0.585275	0.195092	0.250832	0.351165	14	10	6	18	0.333333	0.428571	0.600000	D	8	45
Unkown_motifs_m23	Unkown_motifs_m15	Unkown_motifs_m23	Unkown_motifs_m15	0.565240	0.188413	0.242246	0.339144	14	10	6	18	0.333333	0.428571	0.600000	D	8	45
Unkown_motifs_m23	Unkown_motifs_m16	Unkown_motifs_m23	Unkown_motifs_m16	0.325315	0.255605	0.255605	0.325315	14	11	11	14	0.785714	0.785714	1.000000	R	3	47
Unkown_motifs_m23	Unkown_motifs_m17	Unkown_motifs_m23	Unkown_motifs_m17	0.321990	0.140870	0.160995	0.250436	14	9	7	16	0.437500	0.500000	0.777778	R	-2	43
Unkown_motifs_m23	Unkown_motifs_m18	Unkown_motifs_m23	Unkown_motifs_m18	0.245013	0.140007	0.140007	0.245013	14	8	8	14	0.571429	0.571429	1.000000	D	0	41
Unkown_motifs_m23	Unkown_motifs_m19	Unkown_motifs_m23	Unkown_motifs_m19	0.492770	0.260878	0.316781	0.369577	14	12	9	17	0.529412	0.642857	0.750000	D	5	49
Unkown_motifs_m23	Unkown_motifs_m20	Unkown_motifs_m23	Unkown_motifs_m20	0.253329	0.142497	0.162854	0.207269	14	11	9	16	0.562500	0.642857	0.818182	D	-2	47
Unkown_motifs_m23	Unkown_motifs_m21	Unkown_motifs_m23	Unkown_motifs_m21	0.983813	0.655875	0.983813	0.655875	14	21	14	21	0.666667	1.000000	0.666667	D	0	67
Unkown_motifs_m23	Unkown_motifs_m22	Unkown_motifs_m23	Unkown_motifs_m22	0.977770	0.651846	0.977770	0.651846	14	21	14	21	0.666667	1.000000	0.666667	D	0	67
Unkown_motifs_m23	Unkown_motifs_m23	Unkown_motifs_m23	Unkown_motifs_m23	1.000000	1.000000	1.000000	1.000000	14	14	14	14	1.000000	1.000000	1.000000	D	0	53
Unkown_motifs_m23	Unkown_motifs_m24	Unkown_motifs_m23	Unkown_motifs_m24	0.991974	0.606207	0.779409	0.727448	14	15	11	18	0.611111	0.785714	0.733333	D	3	55
Unkown_motifs_m23	Unkown_motifs_m25	Unkown_motifs_m23	Unkown_motifs_m25	0.989735	0.573004	0.777649	0.680443	14	16	11	19	0.578947	0.785714	0.687500	D	3	57
Unkown_motifs_m23	Unkown_motifs_m26	Unkown_motifs_m23	Unkown_motifs_m26	0.996192	0.809406	0.925035	0.863366	14	15	13	16	0.812500	0.928571	0.866667	D	1	55
Unkown_motifs_m23	Unkown_motifs_m27	Unkown_motifs_m23	Unkown_motifs_m27	0.999467	0.812067	0.928077	0.866205	14	15	13	16	0.812500	0.928571	0.866667	D	1	55
Unkown_motifs_m23	Unkown_motifs_m28	Unkown_motifs_m23	Unkown_motifs_m28	0.999593	0.764395	0.928194	0.812169	14	16	13	17	0.764706	0.928571	0.812500	D	1	57
Unkown_motifs_m23	Unkown_motifs_m29	Unkown_motifs_m23	Unkown_motifs_m29	0.387304	0.271113	0.387304	0.271113	14	20	14	20	0.700000	1.000000	0.700000	D	-6	65
Unkown_motifs_m23	Unkown_motifs_m30	Unkown_motifs_m23	Unkown_motifs_m30	0.281918	0.182417	0.221507	0.221507	14	14	11	17	0.647059	0.785714	0.785714	D	-3	53
Unkown_motifs_m23	Unkown_motifs_m31	Unkown_motifs_m23	Unkown_motifs_m31	0.397557	0.252991	0.397557	0.252991	14	22	14	22	0.636364	1.000000	0.636364	D	-7	69
Unkown_motifs_m23	Unkown_motifs_m32	Unkown_motifs_m23	Unkown_motifs_m32	0.994523	0.663015	0.994523	0.663015	14	21	14	21	0.666667	1.000000	0.666667	R	0	67
Unkown_motifs_m23	Unkown_motifs_m33	Unkown_motifs_m23	Unkown_motifs_m33	0.995207	0.702499	0.853035	0.796166	14	15	12	17	0.705882	0.857143	0.800000	D	2	55
Unkown_motifs_m24	Unkown_motifs_m1	Unkown_motifs_m24	Unkown_motifs_m1	0.309432	0.206288	0.206288	0.309432	15	10	10	15	0.666667	0.666667	1.000000	D	5	47
Unkown_motifs_m24	Unkown_motifs_m2	Unkown_motifs_m24	Unkown_motifs_m2	0.936030	0.089146	0.124804	0.234008	15	8	2	21	0.095238	0.133333	0.250000	R	-6	43
Unkown_motifs_m24	Unkown_motifs_m3	Unkown_motifs_m24	Unkown_motifs_m3	0.968705	0.092258	0.129161	0.242176	15	8	2	21	0.095238	0.133333	0.250000	R	-6	43
Unkown_motifs_m24	Unkown_motifs_m4	Unkown_motifs_m24	Unkown_motifs_m4	0.262858	0.204445	0.245334	0.216471	15	17	14	18	0.777778	0.933333	0.823529	D	1	61
Unkown_motifs_m24	Unkown_motifs_m5	Unkown_motifs_m24	Unkown_motifs_m5	0.323513	0.258810	0.258810	0.323513	15	12	12	15	0.800000	0.800000	1.000000	D	2	51
Unkown_motifs_m24	Unkown_motifs_m6	Unkown_motifs_m24	Unkown_motifs_m6	0.390144	0.123203	0.156057	0.234086	15	10	6	19	0.315789	0.400000	0.600000	R	-4	47
Unkown_motifs_m24	Unkown_motifs_m7	Unkown_motifs_m24	Unkown_motifs_m7	0.351221	0.097561	0.117074	0.219513	15	8	5	18	0.277778	0.333333	0.625000	R	-3	43
Unkown_motifs_m24	Unkown_motifs_m8	Unkown_motifs_m24	Unkown_motifs_m8	0.323969	0.121488	0.129587	0.277687	15	7	6	16	0.375000	0.400000	0.857143	R	-1	41
Unkown_motifs_m24	Unkown_motifs_m9	Unkown_motifs_m24	Unkown_motifs_m9	0.344432	0.095675	0.114811	0.215270	15	8	5	18	0.277778	0.333333	0.625000	R	-3	43
Unkown_motifs_m24	Unkown_motifs_m10	Unkown_motifs_m24	Unkown_motifs_m10	0.383963	0.121252	0.153585	0.230378	15	10	6	19	0.315789	0.400000	0.600000	D	-4	47
Unkown_motifs_m24	Unkown_motifs_m11	Unkown_motifs_m24	Unkown_motifs_m11	0.297957	0.218502	0.218502	0.297957	15	11	11	15	0.733333	0.733333	1.000000	D	2	49
Unkown_motifs_m24	Unkown_motifs_m12	Unkown_motifs_m24	Unkown_motifs_m12	0.252266	0.168177	0.168177	0.252266	15	10	10	15	0.666667	0.666667	1.000000	D	5	47
Unkown_motifs_m24	Unkown_motifs_m13	Unkown_motifs_m24	Unkown_motifs_m13	0.283083	0.216475	0.245338	0.245338	15	15	13	17	0.764706	0.866667	0.866667	D	2	57
Unkown_motifs_m24	Unkown_motifs_m14	Unkown_motifs_m24	Unkown_motifs_m14	0.269195	0.179463	0.179463	0.269195	15	10	10	15	0.666667	0.666667	1.000000	D	5	47
Unkown_motifs_m24	Unkown_motifs_m15	Unkown_motifs_m24	Unkown_motifs_m15	0.253469	0.168979	0.168979	0.253469	15	10	10	15	0.666667	0.666667	1.000000	D	5	47
Unkown_motifs_m24	Unkown_motifs_m16	Unkown_motifs_m24	Unkown_motifs_m16	0.312790	0.229379	0.229379	0.312790	15	11	11	15	0.733333	0.733333	1.000000	R	0	49
Unkown_motifs_m24	Unkown_motifs_m17	Unkown_motifs_m24	Unkown_motifs_m17	0.195776	0.080614	0.091362	0.152270	15	9	7	17	0.411765	0.466667	0.777778	D	-2	45
Unkown_motifs_m24	Unkown_motifs_m18	Unkown_motifs_m24	Unkown_motifs_m18	0.915843	0.087223	0.122112	0.228961	15	8	2	21	0.095238	0.133333	0.250000	R	-6	43
Unkown_motifs_m24	Unkown_motifs_m19	Unkown_motifs_m24	Unkown_motifs_m19	0.309929	0.247943	0.247943	0.309929	15	12	12	15	0.800000	0.800000	1.000000	D	2	51
Unkown_motifs_m24	Unkown_motifs_m20	Unkown_motifs_m24	Unkown_motifs_m20	0.373674	0.112102	0.149470	0.203822	15	11	6	20	0.300000	0.400000	0.545455	D	-5	49
Unkown_motifs_m24	Unkown_motifs_m21	Unkown_motifs_m24	Unkown_motifs_m21	0.997040	0.712171	0.997040	0.712171	15	21	15	21	0.714286	1.000000	0.714286	D	-3	69
